(600,435,3)
(436,737,6)
(737,386,6)
(627,373,2)
(97,259,2)
(929,401,3)
(230,945,3)
(417,943,3)
(860,858,2)
(530,540,2)
(294,509,4)
(185,917,3)
(55,582,4)
(81,604,4)
(558,192,4)
(588,762,6)
(807,353,5)
(235,888,6)
(594,346,4)
(489,350,2)
(661,150,4)
(803,789,2)
(513,29,4)
(919,728,6)
(545,518,2)
(590,821,5)
(848,605,6)
(777,497,5)
(118,947,3)
(770,238,7)
(485,859,5)
(579,734,6)
(147,676,4)
(592,437,3)
(602,630,2)
(354,233,4)
(602,378,2)
(893,298,6)
(513,142,4)
(236,489,4)
(397,898,3)
(734,108,7)
(152,842,7)
(380,264,4)
(570,118,4)
(48,45,2)
(412,474,2)
(637,218,3)
(641,851,6)
(581,600,2)
(196,968,3)
(378,937,3)
(921,725,6)
(381,938,3)
(784,561,5)
(397,432,1)
(402,600,3)
(260,586,4)
(496,813,6)
(395,575,2)
(226,979,3)
(869,670,5)
(37,27,2)
(263,976,3)
(253,753,6)
(622,973,3)
(572,254,4)
(977,426,3)
(939,5,3)
(612,598,2)
(512,956,3)
(371,926,3)
(946,962,2)
(174,632,4)
(892,74,6)
(100,403,4)
(413,674,3)
(434,569,2)
(451,973,3)
(161,956,3)
(906,568,3)
(424,391,2)
(717,240,7)
(853,262,7)
(806,75,7)
(943,545,3)
(267,150,2)
(886,388,4)
(647,817,6)
(398,82,4)
(787,99,7)
(518,988,3)
(702,897,6)
(895,849,3)
(294,135,2)
(89,98,2)
(930,809,6)
(318,7,2)
(369,832,6)
(705,309,7)
(259,377,4)
(770,322,7)
(556,819,5)
(408,133,4)
(402,855,5)
(227,109,2)
(300,298,2)
(686,805,1)
(273,733,7)
(753,486,5)
(643,935,3)
(270,953,3)
(117,936,3)
(66,286,2)
(350,537,2)
(274,336,2)
(24,63,2)
(419,663,2)
(158,611,4)
(948,618,3)
(433,649,3)
(721,393,6)
(382,97,4)
(48,987,3)
(690,309,7)
(130,655,4)
(231,421,4)
(74,695,7)
(262,602,4)
(50,204,2)
(726,634,6)
(609,904,3)
(64,948,3)
(131,881,6)
(285,505,4)
(534,749,6)
(648,170,4)
(610,2,4)
(881,319,6)
(396,965,3)
(69,246,2)
(237,567,4)
(309,325,2)
(837,432,6)
(418,427,2)
(652,661,2)
(956,254,3)
(369,618,3)
(667,787,6)
(347,830,6)
(261,788,7)
(995,284,3)
(150,418,4)
(916,532,3)
(828,518,5)
(701,497,5)
(64,329,2)
(833,827,2)
(764,449,6)
(652,146,4)
(713,273,6)
(899,235,3)
(356,387,2)
(79,618,4)
(670,742,6)
(926,821,6)
(681,131,4)
(725,368,6)
(126,375,4)
(909,66,3)
(922,406,3)
(112,763,7)
(448,776,5)
(504,445,2)
(664,632,2)
(173,777,6)
(815,510,6)
(640,952,3)
(121,45,2)
(137,477,4)
(253,65,2)
(555,229,4)
(260,555,4)
(125,510,4)
(316,79,2)
(821,226,7)
(282,588,4)
(830,480,5)
(564,437,2)
(532,549,2)
(943,37,3)
(170,917,3)
(898,450,3)
(987,240,3)
(978,639,3)
(293,904,3)
(980,609,3)
(785,941,6)
(349,653,3)
(175,488,4)
(809,324,7)
(898,518,3)
(327,309,2)
(202,699,7)
(340,764,7)
(374,710,5)
(707,64,6)
(195,317,2)
(109,320,2)
(503,647,3)
(660,842,6)
(946,15,3)
(242,733,7)
(480,54,4)
(166,580,3)
(973,821,6)
(620,634,2)
(505,765,6)
(155,843,7)
(346,511,4)
(941,220,3)
(401,981,3)
(349,415,2)
(794,340,7)
(566,513,1)
(925,579,3)
(150,446,4)
(267,533,4)
(647,343,4)
(479,702,6)
(931,551,3)
(630,839,6)
(327,506,4)
(620,428,2)
(947,490,3)
(839,107,5)
(503,912,3)
(45,14,2)
(991,596,2)
(515,171,3)
(152,317,2)
(862,711,3)
(371,587,3)
(735,597,6)
(559,321,4)
(83,984,3)
(118,435,4)
(504,140,4)
(769,745,2)
(389,171,2)
(624,25,4)
(216,349,4)
(251,651,3)
(728,293,7)
(211,709,7)
(187,858,6)
(632,850,6)
(862,290,4)
(992,238,3)
(538,783,6)
(678,625,2)
(912,532,3)
(414,813,5)
(180,586,4)
(800,69,6)
(154,422,4)
(96,79,2)
(246,759,7)
(806,725,1)
(917,70,3)
(393,836,6)
(542,65,4)
(141,660,4)
(904,853,6)
(689,149,7)
(220,259,2)
(450,743,6)
(365,892,5)
(67,692,7)
(174,608,4)
(291,18,2)
(595,711,6)
(146,280,2)
(248,974,3)
(527,143,4)
(178,774,6)
(872,575,5)
(520,80,3)
(712,32,7)
(388,838,5)
(670,546,3)
(249,932,3)
(550,436,2)
(663,511,3)
(538,88,3)
(960,862,3)
(550,842,6)
(89,857,5)
(696,147,7)
(911,326,3)
(672,619,2)
(5,547,4)
(88,883,6)
(195,313,2)
(696,481,6)
(630,650,2)
(774,207,6)
(229,687,7)
(898,145,3)
(927,251,3)
(489,261,4)
(450,623,3)
(655,400,2)
(175,452,4)
(932,95,3)
(110,956,3)
(642,244,4)
(830,750,2)
(971,82,3)
(564,420,2)
(47,746,7)
(691,532,6)
(703,862,2)
(357,298,4)
(656,128,4)
(613,94,4)
(905,936,2)
(806,592,6)
(985,466,3)
(62,155,2)
